id,nom,departement_code,departement_nom,type_zone,niveau,niveau_label,severity,debut,fin,arrete_numero,detail,date_maj
2758771,Combe de Savoie - Val Gelon,73,Savoie,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-09-25,2026-1078,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 25 sept. 2026<br><small>Zone : Combe de Savoie - Val Gelon</small>",18 août 2026
2753500,ZA Gravouse – Durèze - Soulège,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Gravouse – Durèze - Soulège</small>",18 août 2026
2758785,Sud-Ouest Lémanique,74,Haute-Savoie,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-08-31,DDT-2026-0905,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 août 2026<br><small>Zone : Sud-Ouest Lémanique</small>",18 août 2026
2758794,Usses,74,Haute-Savoie,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-08-31,DDT-2026-0905,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 août 2026<br><small>Zone : Usses</small>",18 août 2026
2758795,Fier,74,Haute-Savoie,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-08-31,DDT-2026-0905,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 août 2026<br><small>Zone : Fier</small>",18 août 2026
2758797,Arve aval,74,Haute-Savoie,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-08-31,DDT-2026-0905,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 août 2026<br><small>Zone : Arve aval</small>",18 août 2026
2755493,Bassin de Mont de Marsan (MDM4-b-40),40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin de Mont de Marsan (MDM4-b-40)</small>",18 août 2026
2756049,Meuse aval et Chiers partie du département 55,55,Meuse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-10-05,11613-2026-DDT-SE,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 5 oct. 2026<br><small>Zone : Meuse aval et Chiers partie du département 55</small>",18 août 2026
2756050,Bassin de l'Aisne partie du département 55,55,Meuse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-10-05,11613-2026-DDT-SE,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 5 oct. 2026<br><small>Zone : Bassin de l'Aisne partie du département 55</small>",18 août 2026
2756053,"Moselle aval, Orne, Nied et Seille partie du département 55",55,Meuse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-10-05,11613-2026-DDT-SE,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 5 oct. 2026<br><small>Zone : Moselle aval, Orne, Nied et Seille partie du département 55</small>",18 août 2026
2756054,Bassin Saulx-Ornain partie du département 55,55,Meuse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-10-05,11613-2026-DDT-SE,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 5 oct. 2026<br><small>Zone : Bassin Saulx-Ornain partie du département 55</small>",18 août 2026
2756057,Meuse amont et médiane partie du département 55,55,Meuse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-05,2026-10-05,11613-2026-DDT-SE,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 5 août 2026 au 5 oct. 2026<br><small>Zone : Meuse amont et médiane partie du département 55</small>",18 août 2026
2755534,Bassin de l'Adour (Adour1-40),40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin de l'Adour (Adour1-40)</small>",18 août 2026
2756085,Belle-Île-en-mer,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-08,2026-11-30,20260807_AP_AR_Iles,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 8 août 2026 au 30 nov. 2026<br><small>Zone : Belle-Île-en-mer</small>",18 août 2026
2753520,ZA des Lacs Médocains,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA des Lacs Médocains</small>",18 août 2026
2756090,Oust amont,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-07-31,2026-11-30,20260730_AP_56_Alerte-Renforcee_Oust-Aff,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 31 juil. 2026 au 30 nov. 2026<br><small>Zone : Oust amont</small>",18 août 2026
2756092,Aff,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-07-31,2026-11-30,20260730_AP_56_Alerte-Renforcee_Oust-Aff,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 31 juil. 2026 au 30 nov. 2026<br><small>Zone : Aff</small>",18 août 2026
2756088,Houat,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-08,2026-11-30,20260807_AP_AR_Iles,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 8 août 2026 au 30 nov. 2026<br><small>Zone : Houat</small>",18 août 2026
2756084,Hoedic,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-08,2026-11-30,20260807_AP_AR_Iles,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 8 août 2026 au 30 nov. 2026<br><small>Zone : Hoedic</small>",18 août 2026
2759671,Affluents rive droite du Tarn médian de la confluence avec la Jonte à la confluence avec le Rance,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Affluents rive droite du Tarn médian de la confluence avec la Jonte à la confluence avec le Rance</small>",18 août 2026
2756094,Oust Aval,56,Morbihan,SUP,alerte_renforcee,Alerte renforcée,3,2026-07-31,2026-11-30,20260730_AP_56_Alerte-Renforcee_Oust-Aff,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 31 juil. 2026 au 30 nov. 2026<br><small>Zone : Oust Aval</small>",18 août 2026
2759676,Le Tarn aval de l’Agout à la confluence avec la Garonne,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Le Tarn aval de l’Agout à la confluence avec la Garonne</small>",18 août 2026
2759687,L'Agout aval du Thoré à la confluence avec le Tarn,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : L'Agout aval du Thoré à la confluence avec le Tarn</small>",18 août 2026
2759692,Bassin du Dourdou de Camares amont et Len,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Dourdou de Camares amont et Len</small>",18 août 2026
2759696,Le Viaur amont réalimenté,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Le Viaur amont réalimenté</small>",18 août 2026
2759700,La Vère en aval de Fourogue,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : La Vère en aval de Fourogue</small>",18 août 2026
2759701,L'Aveyron aval,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : L'Aveyron aval</small>",18 août 2026
2759702,Le Tarn moyen du Rance à la confluence avec l’Agout,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Le Tarn moyen du Rance à la confluence avec l’Agout</small>",18 août 2026
2759709,L'Agout moyen de la Raviège à la confluence avec le Thoré,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : L'Agout moyen de la Raviège à la confluence avec le Thoré</small>",18 août 2026
2759722,Le Dadou aval de Rassisse à la confluence avec l’Agout,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Le Dadou aval de Rassisse à la confluence avec l’Agout</small>",18 août 2026
2759723,Le Thoré aval de l’Arn à la confluence avec l’Agout et l’Arn en aval des Saints-Peyres,81,Tarn,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,260814,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Le Thoré aval de l’Arn à la confluence avec l’Agout et l’Arn en aval des Saints-Peyres</small>",18 août 2026
2755424,Bassin du Bahus-40,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Bahus-40</small>",18 août 2026
2753493,ZA Pimpine,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Pimpine</small>",18 août 2026
2760487,Bassin de l'Oise,95,Val-d'Oise,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-10,2026-11-30,18891,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 10 août 2026 au 30 nov. 2026<br><small>Zone : Bassin de l'Oise</small>",18 août 2026
2753497,ZA DDT47,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA DDT47</small>",18 août 2026
2753499,ZA Laurence,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Laurence</small>",18 août 2026
2753503,ZA Laurina – Jalle de Ludon,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Laurina – Jalle de Ludon</small>",18 août 2026
2753145,Dordogne amont - Germaine,24,Dordogne,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne amont - Germaine</small>",18 août 2026
2753505,ZA Gamage - Escouach,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Gamage - Escouach</small>",18 août 2026
2753506,ZA Jalle de Castelnau,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Jalle de Castelnau</small>",18 août 2026
2753507,ZA Jalle de Blanquefort,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Jalle de Blanquefort</small>",18 août 2026
2753512,ZA Engranne - Canaudonne,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Engranne - Canaudonne</small>",18 août 2026
2753514,"ZA Bassanne, Brion, Beuve",33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Bassanne, Brion, Beuve</small>",18 août 2026
2753515,ZA Gaillardon – Euille,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Gaillardon – Euille</small>",18 août 2026
2753516,ZA Andouille,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Andouille</small>",18 août 2026
2753517,ZA Lisos,33,Gironde,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,,SEN/2026/07/24-679,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 12 août 2026<br><small>Zone : ZA Lisos</small>",18 août 2026
2760217,Yerres – nappe du Champigny – zone interconnectée agglomération parisienne,91,Essonne,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-10-31,2026-301_yerres+13+29_esuo_ar_ph1,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 oct. 2026<br><small>Zone : Yerres – nappe du Champigny – zone interconnectée agglomération parisienne</small>",18 août 2026
2755473,Bassin du Louts (Louts2),40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Louts (Louts2)</small>",18 août 2026
2760225,Yerres & Seine essonnienne – nappe du Champigny – zone interconnectée agglomération parisienne,91,Essonne,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-01,2026-10-31,2026-301_yerres+14+30_esuo_ar_ph1,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 1 août 2026 au 31 oct. 2026<br><small>Zone : Yerres & Seine essonnienne – nappe du Champigny – zone interconnectée agglomération parisienne</small>",18 août 2026
2753541,Affluents de l'Orb de la confluence avec le Jaur jusqu'à l'embouchure,34,Hérault,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-12,2026-10-31,DDTM34-2026-08-17411,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 12 août 2026 au 31 oct. 2026<br><small>Zone : Affluents de l'Orb de la confluence avec le Jaur jusqu'à l'embouchure</small>",18 août 2026
2759762,Zone 22 - BONNETTE,82,Tarn-et-Garonne,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-08-21,82-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 21 août 2026<br><small>Zone : Zone 22 - BONNETTE</small>",18 août 2026
2759828,Siagne aval,83,Var,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-06,,DDTM/SEBIO/2026-174,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 6 août 2026<br><small>Zone : Siagne aval</small>",18 août 2026
2759834,Arc amont,83,Var,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-06,,DDTM/SEBIO/2026-176,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 6 août 2026<br><small>Zone : Arc amont</small>",18 août 2026
2759836,Siagne amont,83,Var,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-06,,DDTM/SEBIO/2026-173,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>depuis le 6 août 2026<br><small>Zone : Siagne amont</small>",18 août 2026
2759856,Bassin du Calavon Amont,84,Vaucluse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-06,2026-10-31,AP 6 AOUT 2026 ALERTE 4 BASSINS ALERTE RENFORCEE 2,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 6 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Calavon Amont</small>",18 août 2026
2759859,Bassin du Sud Luberon,84,Vaucluse,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-06,2026-10-31,AP 6 AOUT 2026 ALERTE 4 BASSINS ALERTE RENFORCEE 2,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 6 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Sud Luberon</small>",18 août 2026
2759872,Bassin du Lez provençal-Lauzon,84,Vaucluse,SUP,alerte_renforcee,Alerte renforcée,3,2026-07-27,2026-10-31,AIP 27 JUILLET 2026 ALERTE RENFORCEE LEZ PROVENCAL,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 27 juil. 2026 au 31 oct. 2026<br><small>Zone : Bassin du Lez provençal-Lauzon</small>",18 août 2026
2755419,Bassin du Bas,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Bas</small>",18 août 2026
2755425,Bassin des Luys de Bearn aval-40,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin des Luys de Bearn aval-40</small>",18 août 2026
2755429,Bassin de Mont de Marsan (MDM4-a),40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin de Mont de Marsan (MDM4-a)</small>",18 août 2026
2755437,Adour réalimenté Amont Lees,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Adour réalimenté Amont Lees</small>",18 août 2026
2755442,Luy de Béarn réalimenté-40,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Luy de Béarn réalimenté-40</small>",18 août 2026
2755443,Gabas réalimenté,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Gabas réalimenté</small>",18 août 2026
2755444,Bassin de Mont de Marsan (MDM2),40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin de Mont de Marsan (MDM2)</small>",18 août 2026
2755448,Bassin Les Luys de France-40,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin Les Luys de France-40</small>",18 août 2026
2755450,Adour réalimenté et autres axes influencés Amont Audon,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Adour réalimenté et autres axes influencés Amont Audon</small>",18 août 2026
2755453,Bassin des Luys1-e,40,Landes,SUP,alerte_renforcee,Alerte renforcée,3,2026-08-15,2026-10-31,AP ACI Adour 2026-1086,"<b>Eaux de surface</b><br><span style=""background:red;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte renforcée</span><br>du 15 août 2026 au 31 oct. 2026<br><small>Zone : Bassin des Luys1-e</small>",18 août 2026
